10327
4007	1909	2
4007	1910	2
4007	1911	2
4004	1936	2
4004	1937	2
4004	1938	2
4004	1939	2
4003	1958	2
4004	1956	2
4004	1957	2
4004	1958	2
4004	1959	2
4004	1976	2
4004	1977	2
4004	1978	2
4004	1979	2
4004	1996	2
4004	1997	2
4004	1998	2
4004	1999	2
4004	2016	2
4004	2017	2
4004	2019	2
4004	2036	2
4004	2039	2
4004	2052	2
4004	2053	2
4004	2054	2
4004	2055	2
4004	2057	2
4004	2059	2
4007	2059	2
4004	2075	2
4004	2078	2
4004	2079	2
4004	2095	2
4004	2096	2
4004	2097	2
4004	2098	2
4004	2099	2
4004	2116	2
4004	2117	2
4004	2118	2
4004	2119	2
4008	2107	2
4004	2133	2
4004	2134	2
4004	2136	2
4004	2137	2
4004	2138	2
4004	2139	2
4001	2153	2
4001	2154	2
4004	2153	2
4004	2154	2
4004	2156	2
4004	2157	2
4004	2158	2
4004	2159	2
4009	0	2
4009	2	2
4009	3	2
4009	4	2
4009	5	2
4009	6	2
4009	7	2
4009	8	2
4009	9	2
4009	10	2
4009	11	2
4009	19	2
4010	12	2
4010	13	2
4010	14	2
4010	15	2
4010	19	2
4011	19	2
4012	19	2
4013	6	2
4013	7	2
4013	11	2
4013	17	2
4013	18	2
4013	19	2
4014	19	2
4015	19	2
4016	8	2
4016	9	2
4016	10	2
4016	12	2
4016	13	2
4016	14	2
4016	15	2
4016	19	2
4010	22	2
4010	32	2
4010	33	2
4010	34	2
4010	35	2
4016	28	2
4016	29	2
4016	30	2
4016	31	2
4016	32	2
4016	33	2
4016	34	2
4016	35	2
4010	40	2
4010	52	2
4010	53	2
4010	54	2
4010	55	2
4016	48	2
4016	49	2
4016	50	2
4016	51	2
4016	52	2
4016	53	2
4016	54	2
4016	55	2
4010	72	2
4010	73	2
4010	74	2
4010	75	2
4016	68	2
4016	69	2
4016	70	2
4016	71	2
4016	72	2
4016	73	2
4016	74	2
4016	75	2
4010	92	2
4010	93	2
4010	94	2
4010	95	2
4016	88	2
4016	89	2
4016	90	2
4016	91	2
4016	92	2
4016	93	2
4016	94	2
4016	95	2
4010	112	2
4010	113	2
4010	114	2
4010	115	2
4016	108	2
4016	109	2
4016	110	2
4016	111	2
4016	112	2
4016	113	2
4016	114	2
4016	115	2
4010	132	2
4010	133	2
4010	134	2
4010	135	2
4016	128	2
4016	129	2
4016	130	2
4016	131	2
4016	132	2
4016	133	2
4016	134	2
4016	135	2
4010	152	2
4010	153	2
4010	154	2
4010	155	2
4016	148	2
4016	149	2
4016	150	2
4016	151	2
4016	152	2
4016	153	2
4016	154	2
4016	155	2
4010	172	2
4010	173	2
4010	174	2
4010	175	2
4016	169	2
4016	171	2
4016	172	2
4016	173	2
4016	174	2
4016	175	2
4010	192	2
4010	193	2
4010	194	2
4010	195	2
4016	188	2
4016	189	2
4016	190	2
4016	191	2
4016	192	2
4016	193	2
4016	194	2
4016	195	2
4010	212	2
4010	213	2
4010	214	2
4010	215	2
4016	208	2
4016	209	2
4016	210	2
4016	211	2
4016	212	2
4016	213	2
4016	214	2
4016	215	2
4010	232	2
4010	233	2
4010	234	2
4010	235	2
4016	228	2
4016	229	2
4016	230	2
4016	231	2
4016	232	2
4016	233	2
4016	234	2
4016	235	2
4009	326	2
4014	335	2
4014	353	2
4014	354	2
4014	355	2
4014	375	2
4015	372	2
4015	373	2
4015	374	2
4015	379	2
4015	395	2
4015	406	2
4015	415	2
4015	426	2
4015	435	2
4015	446	2
4014	484	2
4014	485	2
4014	486	2
4014	487	2
4014	504	2
4014	505	2
4014	506	2
4014	507	2
4014	524	2
4014	525	2
4014	526	2
4014	527	2
4014	544	2
4014	545	2
4014	546	2
4014	547	2
4014	564	2
4014	565	2
4014	566	2
4014	567	2
4014	584	2
4014	585	2
4014	586	2
4014	587	2
4009	606	2
4014	604	2
4014	605	2
4014	606	2
4014	607	2
4014	624	2
4014	625	2
4014	626	2
4014	627	2
4014	644	2
4014	645	2
4014	646	2
4014	647	2
4014	664	2
4014	665	2
4014	666	2
4014	667	2
4009	684	2
4014	684	2
4014	685	2
4014	686	2
4014	687	2
4014	704	2
4014	705	2
4014	706	2
4014	707	2
4012	736	2
4012	737	2
4012	738	2
4012	739	2
4012	756	2
4012	757	2
4012	758	2
4012	759	2
4012	776	2
4012	777	2
4012	778	2
4012	779	2
4012	796	2
4012	797	2
4012	798	2
4012	799	2
4012	816	2
4012	817	2
4012	818	2
4012	819	2
4012	836	2
4012	837	2
4012	838	2
4012	839	2
4012	856	2
4012	857	2
4012	858	2
4012	859	2
4012	876	2
4012	877	2
4012	878	2
4012	879	2
4012	896	2
4012	897	2
4012	898	2
4012	899	2
4012	916	2
4012	917	2
4012	918	2
4012	919	2
4012	936	2
4012	937	2
4012	938	2
4012	939	2
4012	956	2
4012	957	2
4012	958	2
4012	959	2
4010	980	2
4010	1021	2
4013	1070	2
4010	1133	2
4013	1329	2
4013	1350	2
4013	1368	2
4009	1382	2
4009	1402	2
4013	1428	2
4013	1431	2
4011	1444	2
4011	1445	2
4011	1446	2
4011	1447	2
4011	1464	2
4011	1465	2
4011	1466	2
4011	1467	2
4009	1480	2
4010	1490	2
4011	1484	2
4011	1485	2
4011	1486	2
4011	1487	2
4016	1492	2
4016	1493	2
4016	1494	2
4010	1508	2
4010	1509	2
4011	1504	2
4011	1505	2
4011	1506	2
4011	1507	2
4016	1512	2
4016	1513	2
4016	1514	2
4011	1524	2
4011	1525	2
4011	1526	2
4011	1527	2
4016	1532	2
4009	1540	2
4010	1549	2
4010	1550	2
4011	1544	2
4011	1545	2
4011	1546	2
4011	1547	2
4011	1564	2
4011	1565	2
4011	1566	2
4011	1567	2
4009	1582	2
4011	1584	2
4011	1585	2
4011	1586	2
4011	1587	2
4009	1600	2
4011	1604	2
4011	1605	2
4011	1606	2
4011	1607	2
4011	1624	2
4011	1625	2
4011	1626	2
4011	1627	2
4011	1644	2
4011	1645	2
4011	1646	2
4011	1647	2
4009	1660	2
4011	1664	2
4011	1665	2
4011	1666	2
4011	1667	2
4013	1696	2
4013	1697	2
4013	1698	2
4013	1699	2
4015	1680	2
4015	1681	2
4015	1682	2
4015	1683	2
4012	1708	2
4013	1716	2
4013	1717	2
4013	1718	2
4013	1719	2
4015	1700	2
4015	1701	2
4015	1702	2
4015	1703	2
4013	1736	2
4013	1737	2
4013	1738	2
4013	1739	2
4015	1720	2
4015	1721	2
4015	1722	2
4015	1723	2
4013	1756	2
4013	1757	2
4013	1758	2
4013	1759	2
4015	1740	2
4015	1741	2
4015	1742	2
4015	1743	2
4013	1776	2
4013	1777	2
4013	1778	2
4013	1779	2
4015	1760	2
4015	1761	2
4015	1762	2
4015	1763	2
4013	1796	2
4013	1797	2
4013	1798	2
4013	1799	2
4015	1780	2
4015	1781	2
4015	1782	2
4015	1783	2
4011	1800	2
4011	1803	2
4013	1816	2
4013	1817	2
4013	1818	2
4013	1819	2
4015	1800	2
4015	1801	2
4015	1802	2
4015	1803	2
4013	1836	2
4013	1837	2
4013	1838	2
4013	1839	2
4015	1820	2
4015	1821	2
4015	1822	2
4015	1823	2
4015	1836	2
4013	1856	2
4013	1857	2
4013	1858	2
4013	1859	2
4015	1840	2
4015	1841	2
4015	1842	2
4015	1843	2
4011	1876	2
4013	1876	2
4013	1877	2
4013	1878	2
4013	1879	2
4015	1860	2
4015	1861	2
4015	1862	2
4015	1863	2
4013	1896	2
4013	1897	2
4013	1898	2
4013	1899	2
4015	1880	2
4015	1881	2
4015	1882	2
4015	1883	2
4013	1916	2
4013	1917	2
4013	1918	2
4013	1919	2
4015	1900	2
4015	1901	2
4015	1902	2
4015	1903	2
4010	1955	2
4009	2020	2
4010	2032	2
4010	2034	2
4010	2035	2
4009	2059	2
4009	2080	2
4013	2097	2
4013	2098	2
4014	2094	2
4015	2081	2
4013	2118	2
4014	2114	2
4009	2125	2
4009	2126	2
4013	2138	2
4009	2140	2
4009	2141	2
4009	2142	2
4009	2143	2
4009	2144	2
4009	2145	2
4009	2146	2
4009	2147	2
4009	2148	2
4009	2149	2
4013	2158	2
4017	5	2
4017	16	2
4017	17	2
4017	18	2
4017	19	2
4018	9	2
4018	19	2
4019	0	2
4019	1	2
4019	2	2
4019	3	2
4019	4	2
4019	5	2
4019	6	2
4019	7	2
4019	14	2
4019	15	2
4019	16	2
4019	17	2
4019	18	2
4019	19	2
4020	8	2
4020	9	2
4020	10	2
4020	11	2
4020	16	2
4020	17	2
4020	18	2
4021	6	2
4021	19	2
4022	6	2
4022	7	2
4022	14	2
4022	18	2
4022	19	2
4023	12	2
4023	14	2
4023	19	2
4024	19	2
4017	25	2
4017	26	2
4017	36	2
4017	37	2
4017	38	2
4017	39	2
4019	24	2
4019	25	2
4019	26	2
4019	27	2
4019	39	2
4020	30	2
4020	36	2
4020	37	2
4020	38	2
4017	47	2
4017	56	2
4017	57	2
4017	58	2
4017	59	2
4019	47	2
4020	56	2
4020	57	2
4020	58	2
4021	48	2
4017	65	2
4017	76	2
4017	77	2
4017	78	2
4017	79	2
4019	67	2
4019	79	2
4020	76	2
4020	77	2
4020	78	2
4017	86	2
4017	96	2
4017	97	2
4017	98	2
4017	99	2
4022	94	2
4017	105	2
4017	116	2
4017	117	2
4017	118	2
4017	119	2
4019	107	2
4022	113	2
4022	114	2
4022	115	2
4017	136	2
4017	137	2
4017	138	2
4017	139	2
4019	125	2
4019	127	2
4017	156	2
4017	157	2
4017	158	2
4017	159	2
4019	144	2
4019	146	2
4019	147	2
4017	176	2
4017	177	2
4017	178	2
4017	179	2
4019	164	2
4019	167	2
4017	196	2
4017	197	2
4017	198	2
4017	199	2
4019	184	2
4019	185	2
4019	186	2
4019	187	2
4017	216	2
4017	217	2
4017	218	2
4017	219	2
4019	207	2
4017	236	2
4017	237	2
4017	238	2
4017	239	2
4019	224	2
4019	225	2
4019	226	2
4019	227	2
4019	244	2
4019	245	2
4020	248	2
4020	249	2
4020	250	2
4020	251	2
4023	256	2
4020	268	2
4020	269	2
4020	270	2
4020	271	2
4021	271	2
4021	274	2
4023	279	2
4024	266	2
4020	288	2
4020	289	2
4020	290	2
4020	291	2
4021	291	2
4023	299	2
4019	307	2
4020	308	2
4020	309	2
4020	310	2
4020	311	2
4021	311	2
4023	319	2
4020	328	2
4020	329	2
4020	330	2
4020	331	2
4021	330	2
4021	331	2
4023	337	2
4023	338	2
4023	339	2
4020	348	2
4020	349	2
4020	350	2
4020	351	2
4021	348	2
4021	349	2
4021	350	2
4023	345	2
4023	356	2
4023	357	2
4023	358	2
4023	359	2
4019	366	2
4019	367	2
4020	368	2
4020	369	2
4020	370	2
4020	371	2
4023	376	2
4023	379	2
4019	384	2
4019	386	2
4019	387	2
4020	388	2
4020	389	2
4020	390	2
4020	391	2
4023	399	2
4019	404	2
4019	405	2
4019	406	2
4019	407	2
4020	408	2
4020	409	2
4020	410	2
4020	411	2
4023	419	2
4019	425	2
4019	426	2
4019	427	2
4020	428	2
4020	429	2
4020	430	2
4020	431	2
4019	445	2
4019	446	2
4019	447	2
4020	448	2
4020	449	2
4020	450	2
4020	451	2
4019	464	2
4019	465	2
4019	466	2
4020	468	2
4020	469	2
4020	470	2
4020	471	2
4023	476	2
4020	484	2
4020	485	2
4020	486	2
4020	487	2
4023	481	2
4020	504	2
4020	505	2
4020	506	2
4020	507	2
4023	500	2
4018	533	2
4020	524	2
4020	525	2
4020	526	2
4020	527	2
4023	521	2
4020	544	2
4020	545	2
4020	546	2
4020	547	2
4020	564	2
4020	565	2
4020	566	2
4020	567	2
4020	584	2
4020	585	2
4020	586	2
4020	587	2
4020	598	2
4020	599	2
4018	616	2
4018	617	2
4018	618	2
4018	619	2
4020	604	2
4020	605	2
4020	606	2
4020	607	2
4020	619	2
4018	636	2
4018	638	2
4018	639	2
4020	624	2
4020	625	2
4020	626	2
4020	627	2
4018	659	2
4020	644	2
4020	645	2
4020	646	2
4020	647	2
4022	642	2
4018	679	2
4020	664	2
4020	665	2
4020	666	2
4020	667	2
4022	662	2
4020	684	2
4020	685	2
4020	686	2
4020	687	2
4018	719	2
4020	704	2
4020	705	2
4020	706	2
4020	707	2
4022	702	2
4020	739	2
4021	732	2
4021	733	2
4021	734	2
4021	735	2
4023	726	2
4021	752	2
4021	753	2
4021	754	2
4021	755	2
4024	745	2
4024	746	2
4024	753	2
4024	754	2
4021	772	2
4021	773	2
4021	774	2
4021	775	2
4023	765	2
4023	766	2
4024	764	2
4021	792	2
4021	793	2
4021	794	2
4021	795	2
4023	784	2
4021	812	2
4021	813	2
4021	814	2
4021	815	2
4021	832	2
4021	833	2
4021	834	2
4021	835	2
4020	843	2
4020	847	2
4021	852	2
4021	853	2
4021	854	2
4021	855	2
4022	859	2
4023	844	2
4023	845	2
4023	846	2
4023	847	2
4021	872	2
4021	873	2
4021	874	2
4021	875	2
4023	864	2
4023	867	2
4019	898	2
4021	892	2
4021	893	2
4021	894	2
4021	895	2
4023	887	2
4021	912	2
4021	913	2
4021	914	2
4021	915	2
4023	907	2
4021	932	2
4021	933	2
4021	934	2
4021	935	2
4023	927	2
4021	952	2
4021	953	2
4021	954	2
4021	955	2
4017	964	2
4017	965	2
4017	966	2
4017	967	2
4019	963	2
4022	962	2
4023	964	2
4017	984	2
4017	985	2
4017	986	2
4017	987	2
4019	983	2
4017	1004	2
4017	1005	2
4017	1006	2
4017	1007	2
4019	1003	2
4020	1004	2
4022	1002	2
4017	1024	2
4017	1025	2
4017	1026	2
4017	1027	2
4019	1021	2
4019	1022	2
4019	1023	2
4023	1024	2
4017	1044	2
4017	1045	2
4017	1046	2
4017	1047	2
4018	1051	2
4019	1040	2
4019	1041	2
4019	1042	2
4019	1043	2
4017	1064	2
4017	1065	2
4017	1066	2
4017	1067	2
4018	1069	2
4019	1060	2
4019	1061	2
4019	1063	2
4024	1066	2
4024	1067	2
4017	1084	2
4017	1085	2
4017	1086	2
4017	1087	2
4018	1088	2
4018	1089	2
4018	1090	2
4018	1091	2
4017	1104	2
4017	1105	2
4017	1106	2
4017	1107	2
4018	1108	2
4018	1109	2
4018	1111	2
4022	1115	2
4017	1124	2
4017	1125	2
4017	1126	2
4017	1127	2
4018	1131	2
4019	1133	2
4019	1134	2
4017	1144	2
4017	1145	2
4017	1146	2
4017	1147	2
4018	1151	2
4019	1154	2
4017	1164	2
4017	1165	2
4017	1166	2
4017	1167	2
4018	1171	2
4019	1173	2
4019	1174	2
4017	1184	2
4017	1185	2
4017	1186	2
4017	1187	2
4018	1191	2
4019	1194	2
4018	1212	2
4018	1214	2
4018	1232	2
4018	1233	2
4018	1253	2
4018	1254	2
4018	1272	2
4021	1328	2
4021	1329	2
4021	1330	2
4021	1331	2
4020	1351	2
4020	1355	2
4021	1351	2
4020	1371	2
4021	1371	2
4024	1370	2
4021	1391	2
4019	1473	2
4019	1492	2
4019	1493	2
4019	1563	2
4022	1579	2
4017	1610	2
4022	1608	2
4022	1609	2
4020	1672	2
4022	1669	2
4019	1698	2
4020	1684	2
4020	1685	2
4020	1686	2
4020	1687	2
4022	1680	2
4023	1698	2
4019	1716	2
4019	1717	2
4019	1718	2
4020	1704	2
4020	1705	2
4020	1706	2
4020	1707	2
4017	1739	2
4019	1736	2
4019	1737	2
4019	1738	2
4020	1724	2
4020	1725	2
4020	1726	2
4020	1727	2
4017	1759	2
4020	1744	2
4020	1745	2
4020	1746	2
4020	1747	2
4017	1778	2
4017	1779	2
4020	1764	2
4020	1765	2
4020	1766	2
4020	1767	2
4017	1796	2
4017	1797	2
4017	1799	2
4020	1784	2
4020	1785	2
4020	1786	2
4020	1787	2
4017	1816	2
4017	1817	2
4017	1818	2
4017	1819	2
4020	1804	2
4020	1805	2
4020	1806	2
4020	1807	2
4022	1817	2
4024	1812	2
4024	1814	2
4024	1815	2
4024	1819	2
4017	1836	2
4017	1837	2
4017	1838	2
4017	1839	2
4018	1828	2
4019	1824	2
4020	1824	2
4020	1825	2
4020	1826	2
4020	1827	2
4022	1839	2
4017	1849	2
4017	1850	2
4017	1856	2
4017	1857	2
4017	1858	2
4017	1859	2
4020	1844	2
4020	1845	2
4020	1846	2
4020	1847	2
4022	1859	2
4017	1876	2
4017	1877	2
4017	1878	2
4017	1879	2
4020	1864	2
4020	1865	2
4020	1866	2
4020	1867	2
4022	1876	2
4024	1879	2
4017	1896	2
4017	1897	2
4017	1898	2
4017	1899	2
4018	1889	2
4018	1891	2
4020	1884	2
4020	1885	2
4020	1886	2
4020	1887	2
4022	1897	2
4017	1916	2
4017	1917	2
4017	1918	2
4017	1919	2
4018	1909	2
4020	1904	2
4020	1905	2
4020	1906	2
4020	1907	2
4022	1916	2
4017	1924	2
4017	1925	2
4017	1926	2
4019	1920	2
4019	1921	2
4019	1922	2
4019	1923	2
4019	1936	2
4019	1937	2
4019	1938	2
4019	1939	2
4021	1924	2
4021	1925	2
4021	1926	2
4021	1927	2
4022	1929	2
4022	1930	2
4024	1936	2
4024	1937	2
4024	1938	2
4024	1939	2
4017	1944	2
4017	1945	2
4019	1940	2
4019	1941	2
4019	1942	2
4019	1943	2
4019	1956	2
4019	1957	2
4019	1958	2
4019	1959	2
4021	1944	2
4021	1945	2
4021	1946	2
4021	1947	2
4022	1948	2
4024	1956	2
4024	1957	2
4024	1958	2
4024	1959	2
4017	1965	2
4017	1966	2
4019	1960	2
4019	1961	2
4019	1962	2
4019	1963	2
4019	1976	2
4019	1977	2
4019	1978	2
4019	1979	2
4021	1964	2
4021	1965	2
4021	1966	2
4021	1967	2
4022	1969	2
4022	1970	2
4024	1976	2
4024	1977	2
4024	1978	2
4024	1979	2
4017	1984	2
4019	1980	2
4019	1981	2
4019	1982	2
4019	1983	2
4019	1996	2
4019	1997	2
4019	1998	2
4019	1999	2
4021	1984	2
4021	1985	2
4021	1986	2
4021	1987	2
4022	1988	2
4022	1989	2
4024	1996	2
4024	1997	2
4024	1998	2
4024	1999	2
4019	2000	2
4019	2001	2
4019	2002	2
4019	2003	2
4019	2016	2
4019	2017	2
4019	2018	2
4019	2019	2
4021	2004	2
4021	2006	2
4021	2007	2
4024	2016	2
4024	2017	2
4024	2018	2
4024	2019	2
4019	2020	2
4019	2021	2
4019	2022	2
4019	2023	2
4019	2036	2
4019	2037	2
4019	2038	2
4019	2039	2
4021	2025	2
4021	2026	2
4021	2027	2
4024	2036	2
4024	2037	2
4024	2038	2
4024	2039	2
4019	2040	2
4019	2041	2
4019	2042	2
4019	2043	2
4019	2056	2
4019	2057	2
4019	2058	2
4019	2059	2
4020	2041	2
4020	2042	2
4021	2040	2
4021	2041	2
4021	2043	2
4021	2044	2
4021	2045	2
4021	2046	2
4021	2047	2
4021	2056	2
4021	2057	2
4021	2058	2
4021	2059	2
4022	2044	2
4022	2045	2
4022	2046	2
4022	2047	2
4024	2056	2
4024	2057	2
4024	2058	2
4024	2059	2
4019	2060	2
4019	2061	2
4019	2062	2
4019	2063	2
4019	2076	2
4019	2077	2
4019	2078	2
4019	2079	2
4020	2060	2
4020	2061	2
4020	2062	2
4020	2063	2
4020	2075	2
4021	2063	2
4021	2065	2
4021	2066	2
4021	2067	2
4021	2079	2
4022	2067	2
4024	2076	2
4024	2077	2
4024	2078	2
4024	2079	2
4019	2080	2
4019	2081	2
4019	2082	2
4019	2083	2
4019	2096	2
4019	2097	2
4019	2098	2
4019	2099	2
4020	2083	2
4021	2083	2
4021	2084	2
4021	2086	2
4021	2087	2
4021	2099	2
4022	2087	2
4023	2081	2
4023	2082	2
4024	2096	2
4024	2097	2
4024	2098	2
4024	2099	2
4019	2100	2
4019	2101	2
4019	2102	2
4019	2103	2
4019	2116	2
4019	2117	2
4019	2118	2
4019	2119	2
4020	2103	2
4021	2104	2
4021	2105	2
4021	2106	2
4021	2107	2
4023	2101	2
4023	2102	2
4024	2116	2
4024	2117	2
4024	2118	2
4024	2119	2
4019	2120	2
4019	2121	2
4019	2122	2
4019	2123	2
4019	2136	2
4019	2137	2
4019	2138	2
4019	2139	2
4020	2120	2
4020	2123	2
4021	2124	2
4021	2125	2
4021	2126	2
4021	2127	2
4021	2137	2
4021	2138	2
4023	2121	2
4023	2122	2
4024	2136	2
4024	2137	2
4024	2138	2
4024	2139	2
4018	2147	2
4019	2140	2
4019	2141	2
4019	2142	2
4019	2143	2
4019	2156	2
4019	2157	2
4019	2158	2
4019	2159	2
4020	2140	2
4020	2143	2
4021	2144	2
4021	2145	2
4021	2146	2
4021	2147	2
4021	2159	2
4023	2140	2
4023	2141	2
4023	2142	2
4024	2156	2
4024	2157	2
4024	2158	2
4024	2159	2
4025	19	2
4026	3	2
4026	14	2
4026	19	2
4027	0	2
4027	1	2
4027	2	2
4027	3	2
4027	4	2
4027	5	2
4027	6	2
4027	7	2
4027	14	2
4027	17	2
4027	18	2
4027	19	2
4028	12	2
4028	13	2
4028	14	2
4028	15	2
4028	18	2
4028	19	2
4029	0	2
4029	1	2
4029	2	2
4029	3	2
4029	9	2
4029	10	2
4029	11	2
4029	13	2
4029	14	2
4029	15	2
4029	16	2
4029	19	2
4030	2	2
4030	6	2
4030	14	2
4030	15	2
4030	19	2
4031	19	2
4032	2	2
4032	6	2
4032	19	2
4025	39	2
4027	20	2
4027	21	2
4027	22	2
4029	20	2
4029	21	2
4029	22	2
4029	23	2
4030	23	2
4025	59	2
4027	40	2
4027	41	2
4029	40	2
4029	41	2
4029	42	2
4029	43	2
4025	79	2
4029	60	2
4029	61	2
4029	62	2
4029	63	2
4025	96	2
4025	97	2
4025	98	2
4025	99	2
4027	80	2
4029	80	2
4029	81	2
4029	82	2
4029	83	2
4030	82	2
4025	116	2
